#FILE,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
PHSS01.1.fsa_nt,PHSS01000022.1,79469,82579,+,mexN,1-3111/3111,===============,0/0,100.00,99.52,card,AB219523.1:1175-4286,MexN is the inner membrane transporter of the MexMN-OprM multidrug efflux complex.,phenicol
PHSS01.1.fsa_nt,PHSS01000023.1,88191,89624,+,basS,1-1434/1434,===============,0/0,100.00,99.93,card,JQ340365:0-1434,Histidine protein kinase sensor Lipid A modification gene; part of a two-component system involved in polymyxin resistance that senses high extracellular Fe(2+),peptide
PHSS01.1.fsa_nt,PHSS01000024.1,3236,4393,+,mexP,1-1158/1158,===============,0/0,100.00,99.14,card,AB219524.1:22-1180,MexP is the membrane fusion protein of the MexPQ-OpmE multidrug efflux complex,acridine_dye;carbapenem;diaminopyrimidine;macrolide;phenicol;tetracycline
PHSS01.1.fsa_nt,PHSS01000024.1,4390,7551,+,mexQ,1-3162/3162,===============,0/0,100.00,99.15,card,AB219524.1:1176-4338,MexQ is the inner membrane transporter of the multidrug efflux pump MexPQ-OpmE.,acridine_dye;carbapenem;diaminopyrimidine;macrolide;phenicol;tetracycline
PHSS01.1.fsa_nt,PHSS01000024.1,7548,9023,+,opmE,1-1476/1476,===============,0/0,100.00,99.25,card,AB219524.1:4334-5810,opmE is an outer membrane factor protein that is part of the multidrug efflux pump MexPQ-OpmE.,acridine_dye;carbapenem;diaminopyrimidine;macrolide;phenicol;tetracycline
PHSS01.1.fsa_nt,PHSS01000026.1,12033,12671,+,Pseudomonas_aeruginosa_catB7,1-639/639,===============,0/0,100.00,99.37,card,NC_002516.2:780101-779462,catB7 is a chromosome-encoded variant of the cat gene found in Pseudomonas aeruginosa,phenicol
PHSS01.1.fsa_nt,PHSS01000029.1,13170,14588,-,OprN,1-1419/1419,===============,0/0,100.00,99.86,card,AE004091.2:2813193-2814612,OprN is the outer membrane channel component of the MexEF-OprN multidrug efflux complex.,diaminopyrimidine;fluoroquinolone;phenicol
PHSS01.1.fsa_nt,PHSS01000029.1,14585,17773,-,MexF,1-3189/3189,===============,0/0,100.00,99.59,card,AE004091.2:2810008-2813197,MexF is the multidrug inner membrane transporter of the MexEF-OprN complex. mexF corresponds to 2 loci in Pseudomonas aeruginosa PAO1 (gene name: mexF/mexB) and 4 loci in Pseudomonas aeruginosa LESB58 (gene name: mexD/mexB).,diaminopyrimidine;fluoroquinolone;phenicol
PHSS01.1.fsa_nt,PHSS01000029.1,17795,19039,-,MexE,1-1245/1245,===============,0/0,100.00,99.76,card,AE004091.2:2808742-2809987,MexE is the membrane fusion protein of the MexEF-OprN multidrug efflux complex.,diaminopyrimidine;fluoroquinolone;phenicol
PHSS01.1.fsa_nt,PHSS01000033.1,13075,15063,-,arnA,1-1989/1989,===============,0/0,100.00,99.75,card,AE004091.2:3982020-3984009,arnA modifies lipid A with 4-amino-4-deoxy-L-arabinose (Ara4N) which allows gram-negative bacteria to resist the antimicrobial activity of cationic antimicrobial peptides and antibiotics such as polymyxin. arnA is found in E. coli and P. aeruginosa.,peptide
PHSS01.1.fsa_nt,PHSS01000046.1,2858,4321,-,opmD,1-1464/1464,===============,0/0,100.00,99.66,card,AE004091.2:4710620-4712084,OpmD is the outer membrane channel protein of the efflux complex MexGHI-OpmD.,acridine_dye;fluoroquinolone;tetracycline
PHSS01.1.fsa_nt,PHSS01000046.1,4318,7407,-,mexI,1-3090/3090,===============,0/0,100.00,99.94,card,AE004091.2:4707534-4710624,MexI is the inner membrane transporter of the efflux complex MexGHI-OpmD.,acridine_dye;fluoroquinolone;tetracycline
PHSS01.1.fsa_nt,PHSS01000046.1,7420,8532,-,mexH,1-1113/1113,===============,0/0,100.00,99.73,card,AE004091.2:4706409-4707522,MexH is the membrane fusion protein of the efflux complex MexGHI-OpmD.,acridine_dye;fluoroquinolone;tetracycline
PHSS01.1.fsa_nt,PHSS01000046.1,8540,8986,-,mexG,1-447/447,===============,0/0,100.00,99.55,card,AE004091.2:4705955-4706402,MexG is a membrane protein required for MexGHI-OpmD efflux activity.,acridine_dye;fluoroquinolone;tetracycline
PHSS01.1.fsa_nt,PHSS01000058.1,1852,2649,-,aadA7,1-798/798,===============,0/0,100.00,99.62,card,AB114632:655-1453,aadA7 is an integron-encoded aminoglycoside nucleotidyltransferase gene in V. fluvialis P. aeruginosa E. coli V. cholerae and S. enterica,aminoglycoside
PHSS01.1.fsa_nt,PHSS01000058.1,2711,3511,-,OXA-56,1-801/801,===============,0/0,100.00,100.00,card,AY445080:0-801,OXA-56 is a beta-lactamase found in Pseudomonas aeruginosa,cephalosporin;penam
PHSS01.1.fsa_nt,PHSS01000058.1,3592,4377,-,AAC(6')-Ib7,1-786/786,===============,0/0,100.00,99.75,card,KR091911.1:75350-74564,AAC(6')-Ib7 is a plasmid-encoded aminoglycoside acetyltransferase in E. cloacae and C. freundii,aminoglycoside
PHSS01.1.fsa_nt,PHSS01000065.1,2857,3600,+,rmtD,1-744/744,===============,0/0,100.00,100.00,card,EU269034.2:2223-1479,RmtD is a 16S rRNA methyltransferase found in Pseudomonas aeruginosa which methylates G1405 of the 16S rRNA. It confers high level resistance to many aminoglycosides.,aminoglycoside
PHSS01.1.fsa_nt,PHSS01000072.1,1176,2351,-,cmx,1-1176/1176,===============,0/0,100.00,100.00,card,AF024666:35934-37110,cmx is a plasmid or transposon-encoded chloramphenicol exporter that is found in Corynebacterium striatum and Pseudomonas aeruginosa.,phenicol
PHSS01.1.fsa_nt,PHSS01000091.1,293,1123,-,SPM-1,1-831/831,===============,0/0,100.00,100.00,card,AJ492820.1:404-1235,Plasmid-mediated SPM metallo-beta-lactamase conferring resistance to carbapenem. Originally isolated from Pseudomonas aeruginosa. Responsible for carbapenem-resistant Pseudomonas aeruginosa (CRPA) outbreaks in Brazil.,carbapenem
PHSS01.1.fsa_nt,PHSS01000116.1,49,867,+,sul1,1-819/840,===============,0/0,97.50,100.00,card,JF969163:1053-1893,Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.,sulfonamide
#FILE,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
PHST01.1.fsa_nt,PHST01000002.1,79386,79547,+,ArmR,1-162/162,===============,0/0,100.00,100.00,card,AE004091.2:4165880-4165718,ArmR a 53-amino-acid antirepressor allosterically inhibits MexR dimer-DNA binding by occupying a hydrophobic binding cavity within the center of the MexR dimer. ArmR up-regulation and MexR-ArmR complex formation have previously been shown to upregulate MexAB-OprM.,aminocoumarin;carbapenem;cephalosporin;cephamycin;diaminopyrimidine;fluoroquinolone;macrolide;monobactam;penam;penem;peptide;phenicol;sulfonamide;tetracycline
PHST01.1.fsa_nt,PHST01000002.1,124151,124789,-,mexL,1-639/639,===============,0/0,100.00,100.00,card,AE004091.2:4120468-4121107,MexL is a specific repressor of mexJK transcription and autoregulates its own expression.,macrolide;tetracycline;triclosan
PHST01.1.fsa_nt,PHST01000002.1,124885,125988,+,mexJ,1-1104/1104,===============,0/0,100.00,99.64,card,AE004091.2:4120373-4119269,mexJ is the membrane fusion protein of the MexJK multidrug efflux protein.,macrolide;tetracycline;triclosan
PHST01.1.fsa_nt,PHST01000002.1,125993,129070,+,mexK,1-3078/3078,===============,0/0,100.00,99.35,card,AE004091.2:4119265-4116187,mexK is the inner membrane resistance-nodulation-cell division (RND) transporter in the MexJK multidrug efflux protein.,macrolide;tetracycline;triclosan
PHST01.1.fsa_nt,PHST01000006.1,83379,83786,+,fosA,1-408/408,===============,0/0,100.00,99.75,card,AE004091.2:1221690-1222098,An enzyme that confers resistance to fosfomycin in Serratia marcescens by breaking the epoxide ring of the molecule. It depends on the cofactors Manganese (II) and Potassium and uses Glutathione (GSH) as the nucleophilic molecule. In Pseudomonas aeruginosa FosA catalyzes the conjugation of glutathione to carbon-1 of fosfomycin rendering it ineffective as an antibacterial drug.,fosfomycin
PHST01.1.fsa_nt,PHST01000008.1,136125,136595,-,Pseudomonas_aeruginosa_soxR,1-471/471,===============,0/0,100.00,99.79,card,AE004091.2:2503895-2503424,SoxR is a redox-sensitive transcriptional activator that induces expression of a small regulon that includes the RND efflux pump-encoding operon mexGHI-opmD. SoxR was shown to be activated by pyocyanin.,acridine_dye;cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
PHST01.1.fsa_nt,PHST01000014.1,78502,79941,-,OprJ,1-1440/1440,===============,0/0,100.00,99.44,card,U57969:4622-6062,OprJ is the outer membrane channel component of the MexCD-OprJ multidrug efflux complex.,aminocoumarin;aminoglycoside;cephalosporin;diaminopyrimidine;fluoroquinolone;macrolide;penam;phenicol;tetracycline
PHST01.1.fsa_nt,PHST01000014.1,79947,83078,-,MexD,1-3132/3132,========/======,2/2,99.97,99.49,card,U57969:1485-4617,MexD is the multidrug inner membrane transporter of the MexCD-OprJ complex.,aminocoumarin;aminoglycoside;cephalosporin;diaminopyrimidine;fluoroquinolone;macrolide;penam;phenicol;tetracycline
PHST01.1.fsa_nt,PHST01000014.1,83106,84269,-,MexC,1-1164/1164,===============,0/0,100.00,99.83,card,U57969:294-1458,MexC is the membrane fusion protein of the MexCD-OprJ multidrug efflux complex.,aminocoumarin;aminoglycoside;cephalosporin;diaminopyrimidine;fluoroquinolone;macrolide;penam;phenicol;tetracycline
PHST01.1.fsa_nt,PHST01000015.1,103754,104086,-,Pseudomonas_aeruginosa_emrE,1-333/333,===============,0/0,100.00,99.40,card,AE004091.2:5606102-5606435,EmrE is a small multidrug transporter that functions as a homodimer and that couples the efflux of small polyaromatic cations from the cell with the import of protons down an electrochemical gradient. Confers resistance to tetraphenylphosphonium methyl viologen gentamicin kanamycin and neomycin.,aminoglycoside
PHST01.1.fsa_nt,PHST01000016.1,87099,87776,-,Pseudomonas_aeruginosa_CpxR,1-678/678,===============,0/0,100.00,100.00,card,LT673656.1:1885022-1884344,CpxR is directly involved in activation of expression of RND efflux pump MexAB-OprM in P. aeruginosa. CpxR is required to enhance mexAB-oprM expression and drug resistance in the absence of repressor MexR.,aminocoumarin;aminoglycoside;carbapenem;cephalosporin;cephamycin;diaminopyrimidine;fluoroquinolone;macrolide;monobactam;penam;penem;peptide;phenicol;sulfonamide;tetracycline
PHST01.1.fsa_nt,PHST01000019.1,50854,52134,+,MuxA,1-1281/1281,===============,0/0,100.00,99.53,card,AE004091.2:2855291-2854010,MuxA is a membrane fusion protein component of the efflux pump system MuxABC-OpmB in Pseudomonas aeruginosa.,aminocoumarin;macrolide;monobactam;tetracycline
PHST01.1.fsa_nt,PHST01000019.1,52131,55262,+,MuxB,1-3132/3132,===============,0/0,100.00,99.90,card,AE004091.2:2854014-2850882,MuxB is one of the two necessary RND components in the Pseudomonas aeruginosa efflux pump system MuxABC-OpmB.,aminocoumarin;macrolide;monobactam;tetracycline
PHST01.1.fsa_nt,PHST01000019.1,55259,58369,+,MuxC,1-3111/3111,===============,0/0,100.00,99.71,card,AE004091.2:2850886-2847775,MuxC is one of the two necessary RND components of the MuxABC-OpmB efflux pumps system in Pseudomonas aeruginosa.,aminocoumarin;macrolide;monobactam;tetracycline
PHST01.1.fsa_nt,PHST01000019.1,58366,59862,+,OpmB,1-1497/1497,===============,0/0,100.00,99.53,card,AE004091.2:2847779-2846282,OpmB is an outer membrane efflux protein in Pseudomonas aeruginosa that shows functional cooperation with MuxABC to form the efflux pump system MuxABC-OpmB.,aminocoumarin;macrolide;monobactam;tetracycline
PHST01.1.fsa_nt,PHST01000021.1,3055,4503,-,OpmH,1-1449/1449,===============,0/0,100.00,97.38,card,AE004091.2:5584100-5585549,OpmH is an outer membrane efflux protein required for triclosan-specific efflux pump function.,triclosan
PHST01.1.fsa_nt,PHST01000022.1,36066,36854,-,OXA-486,1-789/789,===============,0/0,100.00,99.49,card,CP038661.1:6223618-6224407,Assigned by Lahey's list of beta-lactamases no accessions or other information available,cephalosporin;penam
PHST01.1.fsa_nt,PHST01000024.1,74943,78053,-,mexN,1-3111/3111,===============,0/0,100.00,99.52,card,AB219523.1:1175-4286,MexN is the inner membrane transporter of the MexMN-OprM multidrug efflux complex.,phenicol
PHST01.1.fsa_nt,PHST01000024.1,78050,79207,-,mexM,1-1158/1158,===============,0/0,100.00,98.96,card,AB219523.1:21-1179,mexM is the membrane fusion protein of the MexMN-OprM multidrug efflux complex.,phenicol
PHST01.1.fsa_nt,PHST01000025.1,27497,30634,-,mexY,1-3141/3141,========/======,8/9,99.81,98.82,card,AB015853:1330-4471,MexY is the RND-type membrane protein of the efflux complex MexXY-OprM.,acridine_dye;aminoglycoside;carbapenem;cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;phenicol;tetracycline
PHST01.1.fsa_nt,PHST01000025.1,30650,31829,-,mexX,1-1170/1170,========/======,7/10,100.00,97.97,card,AB015853:145-1315,MexX is the membrane fusion protein of the MexXY-OprM multidrug efflux complex.,acridine_dye;aminoglycoside;carbapenem;cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;phenicol;tetracycline
PHST01.1.fsa_nt,PHST01000026.1,1818,3281,-,opmD,1-1464/1464,===============,0/0,100.00,99.66,card,AE004091.2:4710620-4712084,OpmD is the outer membrane channel protein of the efflux complex MexGHI-OpmD.,acridine_dye;fluoroquinolone;tetracycline
PHST01.1.fsa_nt,PHST01000026.1,3278,6367,-,mexI,1-3090/3090,===============,0/0,100.00,99.94,card,AE004091.2:4707534-4710624,MexI is the inner membrane transporter of the efflux complex MexGHI-OpmD.,acridine_dye;fluoroquinolone;tetracycline
PHST01.1.fsa_nt,PHST01000026.1,6380,7492,-,mexH,1-1113/1113,===============,0/0,100.00,99.73,card,AE004091.2:4706409-4707522,MexH is the membrane fusion protein of the efflux complex MexGHI-OpmD.,acridine_dye;fluoroquinolone;tetracycline
PHST01.1.fsa_nt,PHST01000026.1,7500,7946,-,mexG,1-447/447,===============,0/0,100.00,99.55,card,AE004091.2:4705955-4706402,MexG is a membrane protein required for MexGHI-OpmD efflux activity.,acridine_dye;fluoroquinolone;tetracycline
PHST01.1.fsa_nt,PHST01000027.1,2626,4059,-,basS,1-1434/1434,===============,0/0,100.00,99.93,card,JQ340365:0-1434,Histidine protein kinase sensor Lipid A modification gene; part of a two-component system involved in polymyxin resistance that senses high extracellular Fe(2+),peptide
PHST01.1.fsa_nt,PHST01000028.1,5883,7316,+,PmpM,1-1434/1434,===============,0/0,100.00,99.86,card,AE004091.2:1473980-1472546,PmpM is a multidrug efflux pump belonging to the MATE family of Pseudomonas aeruginosa. PmpM is an H+ drug antiporter and is the first reported case of an H+ coupled efflux pump in the MATE family. PmpM confers resistance to fluoroquinolones fradiomycin benzalkonium chloride chlorhexidine gluconate ethidium bromide tetraphenylphosphonium chloride (TPPCl) and rhodamine 6G.,aminoglycoside;benzalkonium_chloride;fluoroquinolone
PHST01.1.fsa_nt,PHST01000029.1,7803,10859,-,mexW,1-3057/3057,===============,0/0,100.00,99.71,card,NC_002516.2:4904646-4907703,MexW is the RND-type membrane protein of the efflux complex MexVW-OprM.,acridine_dye;fluoroquinolone;macrolide;phenicol;tetracycline
PHST01.1.fsa_nt,PHST01000029.1,10910,12040,-,mexV,1-1131/1131,===============,0/0,100.00,98.50,card,AE004091.2:4903465-4904596,MexV is the membrane fusion protein of the MexVW-OprM multidrug efflux complex.,acridine_dye;fluoroquinolone;macrolide;phenicol;tetracycline
PHST01.1.fsa_nt,PHST01000036.1,36837,38081,+,MexE,1-1245/1245,===============,0/0,100.00,99.76,card,AE004091.2:2808742-2809987,MexE is the membrane fusion protein of the MexEF-OprN multidrug efflux complex.,diaminopyrimidine;fluoroquinolone;phenicol
PHST01.1.fsa_nt,PHST01000036.1,38103,41291,+,MexF,1-3189/3189,===============,0/0,100.00,99.59,card,AE004091.2:2810008-2813197,MexF is the multidrug inner membrane transporter of the MexEF-OprN complex. mexF corresponds to 2 loci in Pseudomonas aeruginosa PAO1 (gene name: mexF/mexB) and 4 loci in Pseudomonas aeruginosa LESB58 (gene name: mexD/mexB).,diaminopyrimidine;fluoroquinolone;phenicol
PHST01.1.fsa_nt,PHST01000036.1,41288,42706,+,OprN,1-1419/1419,===============,0/0,100.00,99.86,card,AE004091.2:2813193-2814612,OprN is the outer membrane channel component of the MexEF-OprN multidrug efflux complex.,diaminopyrimidine;fluoroquinolone;phenicol
PHST01.1.fsa_nt,PHST01000050.1,12677,13870,+,PDC-5,1-1194/1194,===============,0/0,100.00,99.75,card,FJ666068:0-1194,PDC-5 is a extended-spectrum beta-lactamase found in Pseudomonas aeruginosa.,carbapenem;cephalosporin;monobactam
PHST01.1.fsa_nt,PHST01000050.1,26226,27032,-,APH(3')-IIb,1-807/807,===============,0/0,100.00,98.76,card,X90856:387-1194,APH(3')-IIb is a chromosomal-encoded aminoglycoside phosphotransferase in P. aeruginosa,aminoglycoside
PHST01.1.fsa_nt,PHST01000057.1,29010,29207,-,CrpP,1-198/198,===============,0/0,100.00,98.99,card,HM560971.1:119269-119071,A plasmid-encoded ciprofloxacin resistance protein identified from a Pseudomonas aeruginosa plasmid. CrpP confers resistance to ciprofloxacin by antibiotic inactivation through phosphorylation. Described by Chavez-Jacobo et al. 2018.,fluoroquinolone
PHST01.1.fsa_nt,PHST01000065.1,12491,13642,+,MexA,1-1152/1152,===============,0/0,100.00,98.70,card,AE004091.2:472023-473175,MexA is the membrane fusion protein of the MexAB-OprM multidrug efflux complex.,aminocoumarin;carbapenem;cephalosporin;cephamycin;diaminopyrimidine;fluoroquinolone;macrolide;monobactam;penam;penem;peptide;phenicol;sulfonamide;tetracycline
PHST01.1.fsa_nt,PHST01000065.1,13658,16798,+,MexB,1-3141/3141,===============,0/0,100.00,99.81,card,L11616:1569-4710,MexB is the inner membrane multidrug exporter of the efflux complex MexAB-OprM.,aminocoumarin;carbapenem;cephalosporin;cephamycin;diaminopyrimidine;fluoroquinolone;macrolide;monobactam;penam;penem;peptide;phenicol;sulfonamide;tetracycline
PHST01.1.fsa_nt,PHST01000065.1,16800,18257,+,OprM,1-1458/1458,===============,0/0,100.00,99.79,card,AE004091.2:476332-477790,OprM is an outer membrane factor protein found in Pseudomonas aeruginosa and Burkholderia vietnamiensis. It is part of the MexAB-OprM MexVW-OprM MexXY-OprM and the AmrAB-OprM complex.,acridine_dye;aminocoumarin;aminoglycoside;carbapenem;cephalosporin;cephamycin;diaminopyrimidine;fluoroquinolone;macrolide;monobactam;penam;penem;peptide;phenicol;sulfonamide;tetracycline
PHST01.1.fsa_nt,PHST01000078.1,13632,14783,+,TriA,1-1152/1152,===============,0/0,100.00,100.00,card,AE004091.2:177306-178458,TriA is a membrane protein that is fused to TriB and both are required for the triclosan efflux pump function of TriABC-OpmH in P. aeruginosa.,triclosan
PHST01.1.fsa_nt,PHST01000078.1,14780,15850,+,TriB,1-1071/1071,===============,0/0,100.00,99.72,card,AE004091.2:178454-179525,TriB is a membrane protein that is fused to TriA and both are required for the triclosan efflux pump function of TriABC-OpmH in P. aeruginosa.,triclosan
PHST01.1.fsa_nt,PHST01000078.1,15847,18894,+,TriC,1-3048/3048,===============,0/0,100.00,99.74,card,AE004091.2:179521-182569,TriC is a resistance nodulation cell division (RND) transporter that is a part of TriABC-OpmH a triclosan-specific efflux protein.,triclosan
PHST01.1.fsa_nt,PHST01000098.1,3175,4332,+,mexP,1-1158/1158,===============,0/0,100.00,99.14,card,AB219524.1:22-1180,MexP is the membrane fusion protein of the MexPQ-OpmE multidrug efflux complex,acridine_dye;carbapenem;diaminopyrimidine;macrolide;phenicol;tetracycline
PHST01.1.fsa_nt,PHST01000098.1,4329,7490,+,mexQ,1-3162/3162,===============,0/0,100.00,99.15,card,AB219524.1:1176-4338,MexQ is the inner membrane transporter of the multidrug efflux pump MexPQ-OpmE.,acridine_dye;carbapenem;diaminopyrimidine;macrolide;phenicol;tetracycline
PHST01.1.fsa_nt,PHST01000098.1,7487,8962,+,opmE,1-1476/1476,===============,0/0,100.00,99.25,card,AB219524.1:4334-5810,opmE is an outer membrane factor protein that is part of the multidrug efflux pump MexPQ-OpmE.,acridine_dye;carbapenem;diaminopyrimidine;macrolide;phenicol;tetracycline
PHST01.1.fsa_nt,PHST01000113.1,1851,2648,-,aadA7,1-798/798,===============,0/0,100.00,99.62,card,AB114632:655-1453,aadA7 is an integron-encoded aminoglycoside nucleotidyltransferase gene in V. fluvialis P. aeruginosa E. coli V. cholerae and S. enterica,aminoglycoside
PHST01.1.fsa_nt,PHST01000113.1,2710,3510,-,OXA-56,1-801/801,===============,0/0,100.00,100.00,card,AY445080:0-801,OXA-56 is a beta-lactamase found in Pseudomonas aeruginosa,cephalosporin;penam
PHST01.1.fsa_nt,PHST01000113.1,3591,4376,-,AAC(6')-Ib7,1-786/786,===============,0/0,100.00,99.75,card,KR091911.1:75350-74564,AAC(6')-Ib7 is a plasmid-encoded aminoglycoside acetyltransferase in E. cloacae and C. freundii,aminoglycoside
PHST01.1.fsa_nt,PHST01000122.1,2383,3591,-,bcr-1,1-1209/1209,===============,0/0,100.00,99.83,card,CP012901.1:5980365-5979156,Transmembrane protein which expels bicyclomycin from the cell leading to bicyclomycin resistance. Identified in Pseudomonas aeruginosa strains responsible for outbreaks in Brazil often appearing with blaSPM-1 another bicyclomycin resistance gene,bicyclomycin
PHST01.1.fsa_nt,PHST01000124.1,273,2261,+,arnA,1-1989/1989,===============,0/0,100.00,99.75,card,AE004091.2:3982020-3984009,arnA modifies lipid A with 4-amino-4-deoxy-L-arabinose (Ara4N) which allows gram-negative bacteria to resist the antimicrobial activity of cationic antimicrobial peptides and antibiotics such as polymyxin. arnA is found in E. coli and P. aeruginosa.,peptide
PHST01.1.fsa_nt,PHST01000144.1,183,1013,+,SPM-1,1-831/831,===============,0/0,100.00,100.00,card,AJ492820.1:404-1235,Plasmid-mediated SPM metallo-beta-lactamase conferring resistance to carbapenem. Originally isolated from Pseudomonas aeruginosa. Responsible for carbapenem-resistant Pseudomonas aeruginosa (CRPA) outbreaks in Brazil.,carbapenem
PHST01.1.fsa_nt,PHST01000148.1,212,1387,+,cmx,1-1176/1176,===============,0/0,100.00,100.00,card,AF024666:35934-37110,cmx is a plasmid or transposon-encoded chloramphenicol exporter that is found in Corynebacterium striatum and Pseudomonas aeruginosa.,phenicol
PHST01.1.fsa_nt,PHST01000192.1,1,819,-,sul1,1-819/840,===============,0/0,97.50,100.00,card,JF969163:1053-1893,Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.,sulfonamide
